dia;mes;año ;hora costo marginal;
25;2;2018;18;94.24
25;2;2018;19;94.24
25;2;2018;20;94.24
25;2;2018;21;94.24
25;2;2018;22;94.24
25;2;2018;23;94.24
25;2;2018;24;94.24
26;2;2018;1;94.24
26;2;2018;2;94.24
26;2;2018;3;94.24
26;2;2018;4;94.24
26;2;2018;5;92.497
26;2;2018;6;94.24
26;2;2018;7;94.24
26;2;2018;8;94.505
26;2;2018;9;94.24
26;2;2018;10;94.505
26;2;2018;11;96.204
26;2;2018;12;96.204
26;2;2018;13;96.204
26;2;2018;14;96.204
26;2;2018;15;96.204
26;2;2018;16;96.204
26;2;2018;17;96.204
26;2;2018;18;94.24
26;2;2018;19;94.24
26;2;2018;20;94.24
26;2;2018;21;94.24
26;2;2018;22;94.24
26;2;2018;23;94.24
26;2;2018;24;94.24
27;2;2018;1;94.24
27;2;2018;2;94.24
27;2;2018;3;94.24
27;2;2018;4;92.497
27;2;2018;5;94.24
27;2;2018;6;94.24
27;2;2018;7;92.497
27;2;2018;8;94.24
27;2;2018;9;94.505
27;2;2018;10;96.2
27;2;2018;11;96.2
27;2;2018;12;96.2
27;2;2018;13;96.2
27;2;2018;14;96.2
27;2;2018;15;96.2
27;2;2018;16;96.2
27;2;2018;17;96.2
27;2;2018;18;96.2
27;2;2018;19;96.2
27;2;2018;20;96.2
27;2;2018;21;96.2
27;2;2018;22;96.2
27;2;2018;23;96.2
27;2;2018;24;96.2
28;2;2018;1;94.24
28;2;2018;2;94.24
28;2;2018;3;92.497
28;2;2018;4;92.497
28;2;2018;5;92.497
28;2;2018;6;92.497
28;2;2018;7;92.497
28;2;2018;8;94.24
28;2;2018;9;94.24
28;2;2018;10;94.505
28;2;2018;11;94.505
28;2;2018;12;96.2
28;2;2018;13;94.505
28;2;2018;14;94.505
28;2;2018;15;94.505
28;2;2018;16;94.505
28;2;2018;17;94.505
28;2;2018;18;94.24
28;2;2018;19;94.505
28;2;2018;20;96.2
28;2;2018;21;96.2
28;2;2018;22;96.2
28;2;2018;23;96.2
28;2;2018;24;96.2
1;3;2018;1;94.505
1;3;2018;2;94.24
1;3;2018;3;94.24
1;3;2018;4;94.24
1;3;2018;5;94.24
1;3;2018;6;94.24
1;3;2018;7;92.497
1;3;2018;8;94.24
1;3;2018;9;94.24
1;3;2018;10;94.24
1;3;2018;11;94.505
1;3;2018;12;96.2
1;3;2018;13;96.2
1;3;2018;14;96.2
1;3;2018;15;96.2
1;3;2018;16;96.2
1;3;2018;17;96.2
1;3;2018;18;96.2
1;3;2018;19;96.2
1;3;2018;20;96.2
1;3;2018;21;96.2
1;3;2018;22;96.2
1;3;2018;23;96.2
1;3;2018;24;96.2
2;3;2018;1;96.204
2;3;2018;2;94.505
2;3;2018;3;94.505
2;3;2018;4;94.24
2;3;2018;5;94.505
2;3;2018;6;94.24
2;3;2018;7;94.24
2;3;2018;8;94.505
2;3;2018;9;96.204
2;3;2018;10;94.505
2;3;2018;11;96.204
2;3;2018;12;96.204
2;3;2018;13;96.204
2;3;2018;14;96.204
2;3;2018;15;96.204
2;3;2018;16;94.505
2;3;2018;17;96.204
2;3;2018;18;96.204
2;3;2018;19;96.204
2;3;2018;20;96.204
2;3;2018;21;99.724
2;3;2018;22;96.204
2;3;2018;23;96.204
2;3;2018;24;96.204
3;3;2018;1;101.18
3;3;2018;2;96.581
3;3;2018;3;96.581
3;3;2018;4;96.581
3;3;2018;5;96.581
3;3;2018;6;96.581
3;3;2018;7;96.581
3;3;2018;8;96.581
3;3;2018;9;96.581
3;3;2018;10;96.581
3;3;2018;11;96.581
3;3;2018;12;96.581
3;3;2018;13;96.581
3;3;2018;14;96.581
3;3;2018;15;96.581
3;3;2018;16;96.581
3;3;2018;17;96.581
3;3;2018;18;96.581
3;3;2018;19;99.724
3;3;2018;20;99.724
3;3;2018;21;99.724
3;3;2018;22;99.724
3;3;2018;23;99.724
3;3;2018;24;96.581
4;3;2018;1;96.581
4;3;2018;2;96.581
4;3;2018;3;96.581
4;3;2018;4;96.581
4;3;2018;5;96.581
4;3;2018;6;95.39
4;3;2018;7;95.39
4;3;2018;8;95.39
4;3;2018;9;95.39
4;3;2018;10;95.39
4;3;2018;11;95.39
4;3;2018;12;95.39
4;3;2018;13;96.581
4;3;2018;14;96.581
4;3;2018;15;96.581
4;3;2018;16;96.581
4;3;2018;17;96.581
4;3;2018;18;96.581
4;3;2018;19;96.581
4;3;2018;20;96.581
4;3;2018;21;96.581
4;3;2018;22;96.581
4;3;2018;23;96.581
4;3;2018;24;96.581
5;3;2018;1;96.581
5;3;2018;2;96.581
5;3;2018;3;96.581
5;3;2018;4;96.581
5;3;2018;5;96.581
5;3;2018;6;96.581
5;3;2018;7;96.581
5;3;2018;8;96.581
5;3;2018;9;96.581
5;3;2018;10;99.724
5;3;2018;11;96.581
5;3;2018;12;96.581
5;3;2018;13;96.581
5;3;2018;14;96.581
5;3;2018;15;96.581
5;3;2018;16;96.581
5;3;2018;17;96.581
5;3;2018;18;96.581
5;3;2018;19;99.724
5;3;2018;20;99.724
5;3;2018;21;101.18
5;3;2018;22;101.18
5;3;2018;23;101.18
5;3;2018;24;96.581
6;3;2018;1;96.581
6;3;2018;2;96.581
6;3;2018;3;96.581
6;3;2018;4;96.581
6;3;2018;5;95.39
6;3;2018;6;95.39
6;3;2018;7;95.39
6;3;2018;8;95.39
6;3;2018;9;96.581
6;3;2018;10;96.581
6;3;2018;11;96.581
6;3;2018;12;96.581
6;3;2018;13;96.581
6;3;2018;14;96.581
6;3;2018;15;96.581
6;3;2018;16;96.581
6;3;2018;17;96.581
6;3;2018;18;96.581
6;3;2018;19;96.581
6;3;2018;20;96.581
6;3;2018;21;96.581
6;3;2018;22;96.581
6;3;2018;23;96.581
6;3;2018;24;96.581
7;3;2018;1;96.581
7;3;2018;2;96.581
7;3;2018;3;96.581
7;3;2018;4;94.576
7;3;2018;5;96.581
7;3;2018;6;96.581
7;3;2018;7;96.581
7;3;2018;8;94.576
7;3;2018;9;96.581
7;3;2018;10;96.581
7;3;2018;11;96.581
7;3;2018;12;96.581
7;3;2018;13;96.581
7;3;2018;14;96.581
7;3;2018;15;94.576
7;3;2018;16;94.576
7;3;2018;17;94.576
7;3;2018;18;94.576
7;3;2018;19;96.581
7;3;2018;20;96.581
7;3;2018;21;96.581
7;3;2018;22;96.581
7;3;2018;23;96.581
7;3;2018;24;96.581
8;3;2018;1;96.581
8;3;2018;2;96.581
8;3;2018;3;96.581
8;3;2018;4;96.581
8;3;2018;5;96.581
8;3;2018;6;96.581
8;3;2018;7;96.581
8;3;2018;8;94.576
8;3;2018;9;94.576
8;3;2018;10;94.576
8;3;2018;11;96.581
8;3;2018;12;96.581
8;3;2018;13;96.581
8;3;2018;14;96.581
8;3;2018;15;96.581
8;3;2018;16;96.581
8;3;2018;17;96.581
8;3;2018;18;96.581
8;3;2018;19;96.581
8;3;2018;20;96.581
8;3;2018;21;99.724
8;3;2018;22;99.724
8;3;2018;23;99.724
8;3;2018;24;99.724
9;3;2018;1;96.581
9;3;2018;2;96.581
9;3;2018;3;96.581
9;3;2018;4;96.581
9;3;2018;5;96.581
9;3;2018;6;96.581
9;3;2018;7;96.581
9;3;2018;8;96.581
9;3;2018;9;94.576
9;3;2018;10;96.581
9;3;2018;11;96.581
9;3;2018;12;96.581
9;3;2018;13;96.581
9;3;2018;14;96.581
9;3;2018;15;96.581
9;3;2018;16;96.581
9;3;2018;17;96.581
9;3;2018;18;96.581
9;3;2018;19;96.581
9;3;2018;20;96.581
9;3;2018;21;96.581
9;3;2018;22;96.581
9;3;2018;23;96.581
9;3;2018;24;96.581
10;3;2018;1;91.815
10;3;2018;2;91.815
10;3;2018;3;90.44
10;3;2018;4;90.44
10;3;2018;5;90.44
10;3;2018;6;90.44
10;3;2018;7;91.815
10;3;2018;8;90.44
10;3;2018;9;90.44
10;3;2018;10;90.44
10;3;2018;11;91.815
10;3;2018;12;91.815
10;3;2018;13;91.815
10;3;2018;14;90.44
10;3;2018;15;90.44
10;3;2018;16;90.44
10;3;2018;17;91.815
10;3;2018;18;91.815
10;3;2018;19;99.725
10;3;2018;20;91.815
10;3;2018;21;91.815
10;3;2018;22;90.44
10;3;2018;23;99.725
10;3;2018;24;91.815
11;3;2018;1;90.44
11;3;2018;2;90.44
11;3;2018;3;90.44
11;3;2018;4;90.44
11;3;2018;5;88.083
11;3;2018;6;88.083
11;3;2018;7;88.083
11;3;2018;8;79.85
11;3;2018;9;79.85
11;3;2018;10;80.582
11;3;2018;11;81.14
11;3;2018;12;81.14
11;3;2018;13;88.067
11;3;2018;14;88.083
11;3;2018;15;88.083
11;3;2018;16;90.44
11;3;2018;17;90.44
11;3;2018;18;90.44
11;3;2018;19;90.44
11;3;2018;20;90.44
11;3;2018;21;90.44
11;3;2018;22;90.44
11;3;2018;23;90.44
11;3;2018;24;90.44
12;3;2018;1;90.44
12;3;2018;2;90.44
12;3;2018;3;90.44
12;3;2018;4;90.44
12;3;2018;5;90.44
12;3;2018;6;90.44
12;3;2018;7;90.44
12;3;2018;8;90.44
12;3;2018;9;90.44
12;3;2018;10;90.44
12;3;2018;11;91.815
12;3;2018;12;91.815
12;3;2018;13;91.815
12;3;2018;14;99.725
12;3;2018;15;91.815
12;3;2018;16;91.815
12;3;2018;17;91.815
12;3;2018;18;91.815
12;3;2018;19;99.725
12;3;2018;20;99.725
12;3;2018;21;99.725
12;3;2018;22;99.725
12;3;2018;23;99.725
12;3;2018;24;90.44
13;3;2018;1;90.44
13;3;2018;2;90.44
13;3;2018;3;90.44
13;3;2018;4;90.44
13;3;2018;5;90.44
13;3;2018;6;90.44
13;3;2018;7;90.44
13;3;2018;8;90.44
13;3;2018;9;90.44
13;3;2018;10;90.44
13;3;2018;11;90.44
13;3;2018;12;90.44
13;3;2018;13;90.44
13;3;2018;14;91.815
13;3;2018;15;91.815
13;3;2018;16;91.815
13;3;2018;17;91.815
13;3;2018;18;90.44
13;3;2018;19;90.44
13;3;2018;20;90.44
13;3;2018;21;90.44
13;3;2018;22;91.815
13;3;2018;23;90.44
13;3;2018;24;90.44
14;3;2018;1;88.083
14;3;2018;2;90.44
14;3;2018;3;80.582
14;3;2018;4;80.582
14;3;2018;5;80.582
14;3;2018;6;80.582
14;3;2018;7;80.582
14;3;2018;8;90.44
14;3;2018;9;90.44
14;3;2018;10;90.44
14;3;2018;11;90.44
14;3;2018;12;90.44
14;3;2018;13;90.44
14;3;2018;14;91.815
14;3;2018;15;91.815
14;3;2018;16;91.815
14;3;2018;17;90.44
14;3;2018;18;90.44
14;3;2018;19;90.44
14;3;2018;20;90.44
14;3;2018;21;91.815
14;3;2018;22;90.44
14;3;2018;23;90.44
14;3;2018;24;90.44
15;3;2018;1;88.083
15;3;2018;2;88.067
15;3;2018;3;80.582
15;3;2018;4;80.582
15;3;2018;5;80.582
15;3;2018;6;80.582
15;3;2018;7;88.067
15;3;2018;8;88.083
15;3;2018;9;90.44
15;3;2018;10;90.44
15;3;2018;11;90.44
15;3;2018;12;90.44
15;3;2018;13;90.44
15;3;2018;14;90.44
15;3;2018;15;90.44
15;3;2018;16;91.815
15;3;2018;17;90.44
15;3;2018;18;90.44
15;3;2018;19;90.44
15;3;2018;20;90.44
15;3;2018;21;90.44
15;3;2018;22;90.44
15;3;2018;23;90.44
15;3;2018;24;88.083
16;3;2018;1;88.083
16;3;2018;2;88.083
16;3;2018;3;88.067
16;3;2018;4;88.083
16;3;2018;5;88.083
16;3;2018;6;88.083
16;3;2018;7;88.083
16;3;2018;8;90.44
16;3;2018;9;90.44
16;3;2018;10;90.44
16;3;2018;11;90.44
16;3;2018;12;90.44
16;3;2018;13;90.44
16;3;2018;14;91.815
16;3;2018;15;91.815
16;3;2018;16;91.815
16;3;2018;17;90.44
16;3;2018;18;90.44
16;3;2018;19;90.44
16;3;2018;20;90.44
16;3;2018;21;91.815
16;3;2018;22;91.815
16;3;2018;23;90.44
16;3;2018;24;90.44
17;3;2018;1;90.06
17;3;2018;2;90.06
17;3;2018;3;90.06
17;3;2018;4;90.06
17;3;2018;5;90.06
17;3;2018;6;87.843
17;3;2018;7;87.843
17;3;2018;8;90.06
17;3;2018;9;90.06
17;3;2018;10;90.06
17;3;2018;11;90.06
17;3;2018;12;90.06
17;3;2018;13;90.06
17;3;2018;14;90.06
17;3;2018;15;90.06
17;3;2018;16;90.06
17;3;2018;17;90.06
17;3;2018;18;90.06
17;3;2018;19;90.319
17;3;2018;20;99.978
17;3;2018;21;99.978
17;3;2018;22;90.319
17;3;2018;23;90.319
17;3;2018;24;90.319
18;3;2018;1;90.319
18;3;2018;2;90.06
18;3;2018;3;90.06
18;3;2018;4;90.06
18;3;2018;5;90.06
18;3;2018;6;90.06
18;3;2018;7;90.06
18;3;2018;8;87.843
18;3;2018;9;87.843
18;3;2018;10;87.843
18;3;2018;11;90.06
18;3;2018;12;90.06
18;3;2018;13;90.06
18;3;2018;14;90.06
18;3;2018;15;90.319
18;3;2018;16;90.319
18;3;2018;17;99.978
18;3;2018;18;99.978
18;3;2018;19;90.319
18;3;2018;20;99.978
18;3;2018;21;99.978
18;3;2018;22;99.978
18;3;2018;23;99.978
18;3;2018;24;90.319
19;3;2018;1;90.06
19;3;2018;2;90.06
19;3;2018;3;90.06
19;3;2018;4;90.06
19;3;2018;5;90.06
19;3;2018;6;90.06
19;3;2018;7;90.06
19;3;2018;8;90.319
19;3;2018;9;90.319
19;3;2018;10;90.319
19;3;2018;11;99.978
19;3;2018;12;99.978
19;3;2018;13;99.978
19;3;2018;14;99.978
19;3;2018;15;99.978
19;3;2018;16;99.978
19;3;2018;17;99.978
19;3;2018;18;99.978
19;3;2018;19;99.978
19;3;2018;20;99.978
19;3;2018;21;99.978
19;3;2018;22;99.978
19;3;2018;23;99.978
19;3;2018;24;99.978
20;3;2018;1;99.978
20;3;2018;2;90.06
20;3;2018;3;90.06
20;3;2018;4;90.06
20;3;2018;5;90.06
20;3;2018;6;90.06
20;3;2018;7;90.06
20;3;2018;8;99.978
20;3;2018;9;104.02
20;3;2018;10;104.02
20;3;2018;11;104.61
20;3;2018;12;104.61
20;3;2018;13;104.61
20;3;2018;14;104.61
20;3;2018;15;104.61
20;3;2018;16;104.61
20;3;2018;17;104.02
20;3;2018;18;104.61
20;3;2018;19;104.02
20;3;2018;20;104.02
20;3;2018;21;104.02
20;3;2018;22;104.02
20;3;2018;23;104.02
20;3;2018;24;99.978
21;3;2018;1;99.978
21;3;2018;2;90.06
21;3;2018;3;90.06
21;3;2018;4;90.06
21;3;2018;5;90.06
21;3;2018;6;90.06
21;3;2018;7;90.06
21;3;2018;8;90.06
21;3;2018;9;90.06
21;3;2018;10;90.319
21;3;2018;11;90.319
21;3;2018;12;99.978
21;3;2018;13;99.978
21;3;2018;14;99.978
21;3;2018;15;99.978
21;3;2018;16;99.978
21;3;2018;17;99.978
21;3;2018;18;99.978
21;3;2018;19;99.978
21;3;2018;20;104.02
21;3;2018;21;104.02
21;3;2018;22;104.02
21;3;2018;23;99.978
21;3;2018;24;99.978
22;3;2018;1;90.319
22;3;2018;2;90.06
22;3;2018;3;90.06
22;3;2018;4;90.06
22;3;2018;5;90.06
22;3;2018;6;90.06
22;3;2018;7;87.843
22;3;2018;8;90.06
22;3;2018;9;90.06
22;3;2018;10;90.06
22;3;2018;11;90.06
22;3;2018;12;90.06
22;3;2018;13;90.06
22;3;2018;14;90.06
22;3;2018;15;90.06
22;3;2018;16;90.06
22;3;2018;17;90.06
22;3;2018;18;90.06
22;3;2018;19;90.06
22;3;2018;20;90.319
22;3;2018;21;90.319
22;3;2018;22;90.319
22;3;2018;23;90.06
22;3;2018;24;90.06
23;3;2018;1;90.06
23;3;2018;2;90.06
23;3;2018;3;90.06
23;3;2018;4;87.843
23;3;2018;5;87.843
23;3;2018;6;87.843
23;3;2018;7;87.828
23;3;2018;8;90.06
23;3;2018;9;90.06
23;3;2018;10;90.06
23;3;2018;11;90.06
23;3;2018;12;90.06
23;3;2018;13;90.06
23;3;2018;14;90.06
23;3;2018;15;90.06
23;3;2018;16;90.06
23;3;2018;17;90.06
23;3;2018;18;90.06
23;3;2018;19;90.06
23;3;2018;20;90.06
23;3;2018;21;90.06
23;3;2018;22;90.06
23;3;2018;23;90.06
23;3;2018;24;90.06
24;3;2018;1;99.724
24;3;2018;2;90.9
24;3;2018;3;99.724
24;3;2018;4;90.9
24;3;2018;5;90.9
24;3;2018;6;90.9
24;3;2018;7;90.9
24;3;2018;8;90.9
24;3;2018;9;90.9
24;3;2018;10;99.791
24;3;2018;11;105.04
24;3;2018;12;105.04
24;3;2018;13;99.791
24;3;2018;14;90.9
24;3;2018;15;90.9
24;3;2018;16;90.9
24;3;2018;17;99.791
24;3;2018;18;99.791
24;3;2018;19;105.04
24;3;2018;20;105.04
24;3;2018;21;105.04
24;3;2018;22;90.9
24;3;2018;23;90.9
24;3;2018;24;90.9
25;3;2018;1;90.9
25;3;2018;2;90.9
25;3;2018;3;90.9
25;3;2018;4;90.9
25;3;2018;5;89.556
25;3;2018;6;89.556
25;3;2018;7;89.556
25;3;2018;8;87.92
25;3;2018;9;87.903
25;3;2018;10;89.556
25;3;2018;11;89.556
25;3;2018;12;89.556
25;3;2018;13;89.556
25;3;2018;14;90.9
25;3;2018;15;90.9
25;3;2018;16;90.9
25;3;2018;17;90.9
25;3;2018;18;90.9
25;3;2018;19;90.9
25;3;2018;20;90.9
25;3;2018;21;90.9
25;3;2018;22;90.9
25;3;2018;23;90.9
25;3;2018;24;90.9
26;3;2018;1;90.9
26;3;2018;2;90.9
26;3;2018;3;89.556
26;3;2018;4;89.556
26;3;2018;5;89.556
26;3;2018;6;89.556
26;3;2018;7;90.9
26;3;2018;8;90.9
26;3;2018;9;90.9
26;3;2018;10;90.9
26;3;2018;11;99.724
26;3;2018;12;99.724
26;3;2018;13;99.724
26;3;2018;14;99.724
26;3;2018;15;90.9
26;3;2018;16;90.9
26;3;2018;17;90.9
26;3;2018;18;90.9
26;3;2018;19;90.9
26;3;2018;20;90.9
26;3;2018;21;99.724
26;3;2018;22;99.724
26;3;2018;23;90.9
26;3;2018;24;90.9
27;3;2018;1;99.724
27;3;2018;2;90.9
27;3;2018;3;89.556
27;3;2018;4;89.556
27;3;2018;5;89.556
27;3;2018;6;89.556
27;3;2018;7;89.556
27;3;2018;8;90.9
27;3;2018;9;90.9
27;3;2018;10;90.9
27;3;2018;11;99.724
27;3;2018;12;90.9
27;3;2018;13;99.724
27;3;2018;14;99.724
27;3;2018;15;90.9
27;3;2018;16;90.9
27;3;2018;17;90.9
27;3;2018;18;99.724
27;3;2018;19;99.791
27;3;2018;20;105.04
27;3;2018;21;105.59
27;3;2018;22;105.04
27;3;2018;23;105.04
27;3;2018;24;105.04
28;3;2018;1;99.791
28;3;2018;2;90.9
28;3;2018;3;90.9
28;3;2018;4;90.9
28;3;2018;5;90.9
28;3;2018;6;90.9
28;3;2018;7;90.9
28;3;2018;8;90.9
28;3;2018;9;90.9
28;3;2018;10;90.9
28;3;2018;11;90.9
28;3;2018;12;90.9
28;3;2018;13;90.9
28;3;2018;14;99.724
28;3;2018;15;99.724
28;3;2018;16;99.724
28;3;2018;17;90.9
28;3;2018;18;90.9
28;3;2018;19;99.791
28;3;2018;20;99.791
28;3;2018;21;99.724
28;3;2018;22;90.9
28;3;2018;23;90.9
28;3;2018;24;90.9
29;3;2018;1;90.9
29;3;2018;2;90.9
29;3;2018;3;89.556
29;3;2018;4;89.556
29;3;2018;5;90.9
29;3;2018;6;89.556
29;3;2018;7;89.556
29;3;2018;8;90.9
29;3;2018;9;90.9
29;3;2018;10;90.9
29;3;2018;11;99.724
29;3;2018;12;99.724
29;3;2018;13;90.9
29;3;2018;14;90.9
29;3;2018;15;90.9
29;3;2018;16;90.9
29;3;2018;17;90.9
29;3;2018;18;90.9
29;3;2018;19;90.9
29;3;2018;20;90.9
29;3;2018;21;90.9
29;3;2018;22;90.9
29;3;2018;23;90.9
29;3;2018;24;90.9
30;3;2018;1;90.9
30;3;2018;2;90.9
30;3;2018;3;90.9
30;3;2018;4;89.556
30;3;2018;5;89.556
30;3;2018;6;89.556
30;3;2018;7;87.903
30;3;2018;8;82.26
30;3;2018;9;78.278
30;3;2018;10;78.278
30;3;2018;11;79.47
30;3;2018;12;78.278
30;3;2018;13;78.278
30;3;2018;14;78.278
30;3;2018;15;82.26
30;3;2018;16;82.26
30;3;2018;17;87.903
30;3;2018;18;89.556
30;3;2018;19;89.556
30;3;2018;20;89.556
30;3;2018;21;89.556
30;3;2018;22;89.556
30;3;2018;23;89.556
30;3;2018;24;89.556
31;3;2018;1;88.845
31;3;2018;2;88.845
31;3;2018;3;90.42
31;3;2018;4;90.42
31;3;2018;5;90.42
31;3;2018;6;88.845
31;3;2018;7;88.845
31;3;2018;8;88.037
31;3;2018;9;88.037
31;3;2018;10;88.037
31;3;2018;11;88.845
31;3;2018;12;88.845
31;3;2018;13;88.845
31;3;2018;14;88.845
31;3;2018;15;88.845
31;3;2018;16;88.845
31;3;2018;17;88.845
31;3;2018;18;88.845
31;3;2018;19;88.845
31;3;2018;20;88.845
31;3;2018;21;88.845
31;3;2018;22;88.845
31;3;2018;23;88.845
31;3;2018;24;88.845
1;4;2018;1;88.845
1;4;2018;2;88.05
1;4;2018;3;85.01
1;4;2018;4;85.01
1;4;2018;5;85.01
1;4;2018;6;85.01
1;4;2018;7;85.01
1;4;2018;8;85.01
1;4;2018;9;85.01
1;4;2018;10;85.01
1;4;2018;11;85.01
1;4;2018;12;85.01
1;4;2018;13;85.01
1;4;2018;14;85.01
1;4;2018;15;85.01
1;4;2018;16;85.01
1;4;2018;17;88.845
1;4;2018;18;88.845
1;4;2018;19;88.845
1;4;2018;20;88.845
1;4;2018;21;90.42
1;4;2018;22;90.42
1;4;2018;23;90.42
1;4;2018;24;90.42
2;4;2018;1;90.42
2;4;2018;2;90.42
2;4;2018;3;90.42
2;4;2018;4;90.42
2;4;2018;5;88.845
2;4;2018;6;88.845
2;4;2018;7;88.845
2;4;2018;8;88.845
2;4;2018;9;90.42
2;4;2018;10;90.42
2;4;2018;11;90.42
2;4;2018;12;90.42
2;4;2018;13;90.42
2;4;2018;14;90.42
2;4;2018;15;90.42
2;4;2018;16;90.42
2;4;2018;17;90.42
2;4;2018;18;90.42
2;4;2018;19;90.42
2;4;2018;20;90.42
2;4;2018;21;90.42
2;4;2018;22;90.42
2;4;2018;23;90.42
2;4;2018;24;90.42
3;4;2018;1;90.42
3;4;2018;2;90.42
3;4;2018;3;90.42
3;4;2018;4;90.42
3;4;2018;5;90.42
3;4;2018;6;88.845
3;4;2018;7;88.845
3;4;2018;8;90.42
3;4;2018;9;90.42
3;4;2018;10;90.42
3;4;2018;11;90.42
3;4;2018;12;90.42
3;4;2018;13;90.42
3;4;2018;14;90.42
3;4;2018;15;90.42
3;4;2018;16;90.42
3;4;2018;17;90.42
3;4;2018;18;90.42
3;4;2018;19;90.42
3;4;2018;20;90.42
3;4;2018;21;90.42
3;4;2018;22;90.42
3;4;2018;23;90.42
3;4;2018;24;90.42
4;4;2018;1;90.42
4;4;2018;2;90.42
4;4;2018;3;90.42
4;4;2018;4;90.42
4;4;2018;5;88.845
4;4;2018;6;90.42
4;4;2018;7;90.42
4;4;2018;8;90.42
4;4;2018;9;90.42
4;4;2018;10;90.42
4;4;2018;11;90.42
4;4;2018;12;90.42
4;4;2018;13;90.42
4;4;2018;14;90.42
4;4;2018;15;99.724
4;4;2018;16;99.724
4;4;2018;17;90.42
4;4;2018;18;90.42
4;4;2018;19;90.42
4;4;2018;20;90.42
4;4;2018;21;90.42
4;4;2018;22;90.42
4;4;2018;23;90.42
4;4;2018;24;90.42
5;4;2018;1;90.42
5;4;2018;2;90.42
5;4;2018;3;90.42
5;4;2018;4;90.42
5;4;2018;5;90.42
5;4;2018;6;88.845
5;4;2018;7;88.05
5;4;2018;8;88.845
5;4;2018;9;90.42
5;4;2018;10;90.42
5;4;2018;11;90.42
5;4;2018;12;90.42
5;4;2018;13;90.42
5;4;2018;14;90.42
5;4;2018;15;99.724
5;4;2018;16;99.724
5;4;2018;17;99.724
5;4;2018;18;90.42
5;4;2018;19;90.42
5;4;2018;20;99.724
5;4;2018;21;99.724
5;4;2018;22;99.724
5;4;2018;23;90.42
5;4;2018;24;99.724
6;4;2018;1;99.724
6;4;2018;2;99.724
6;4;2018;3;99.724
6;4;2018;4;99.724
6;4;2018;5;99.724
6;4;2018;6;90.42
6;4;2018;7;90.42
6;4;2018;8;104.02
6;4;2018;9;105.02
6;4;2018;10;105.02
6;4;2018;11;106.75
6;4;2018;12;106.75
6;4;2018;13;106.75
6;4;2018;14;106.59
6;4;2018;15;106.75
6;4;2018;16;105.02
6;4;2018;17;106.59
6;4;2018;18;106.59
6;4;2018;19;104.02
6;4;2018;20;104.02
6;4;2018;21;104.02
6;4;2018;22;104.02
6;4;2018;23;99.724
6;4;2018;24;90.42
7;4;2018;1;90.56
7;4;2018;2;91.056
7;4;2018;3;90.56
7;4;2018;4;90.56
7;4;2018;5;90.56
7;4;2018;6;90.56
7;4;2018;7;90.56
7;4;2018;8;90.56
7;4;2018;9;91.056
7;4;2018;10;95.333
7;4;2018;11;95.333
7;4;2018;12;95.333
7;4;2018;13;95.333
7;4;2018;14;95.333
7;4;2018;15;95.333
7;4;2018;16;95.333
7;4;2018;17;95.333
7;4;2018;18;95.333
7;4;2018;19;95.333
7;4;2018;20;101.66
7;4;2018;21;101.66
7;4;2018;22;95.333
7;4;2018;23;95.333
7;4;2018;24;91.056
8;4;2018;1;95.333
8;4;2018;2;91.056
8;4;2018;3;91.056
8;4;2018;4;91.056
8;4;2018;5;90.56
8;4;2018;6;90.56
8;4;2018;7;90.56
8;4;2018;8;90.56
8;4;2018;9;90.56
8;4;2018;10;90.56
8;4;2018;11;90.56
8;4;2018;12;91.056
8;4;2018;13;91.056
8;4;2018;14;91.056
8;4;2018;15;95.333
8;4;2018;16;95.333
8;4;2018;17;95.333
8;4;2018;18;95.333
8;4;2018;19;95.333
8;4;2018;20;95.333
8;4;2018;21;95.333
8;4;2018;22;95.333
8;4;2018;23;95.333
8;4;2018;24;95.333
9;4;2018;1;91.056
9;4;2018;2;91.056
9;4;2018;3;90.56
9;4;2018;4;90.56
9;4;2018;5;90.56
9;4;2018;6;90.56
9;4;2018;7;90.56
9;4;2018;8;91.056
9;4;2018;9;95.333
9;4;2018;10;95.333
9;4;2018;11;101.66
9;4;2018;12;101.66
9;4;2018;13;101.66
9;4;2018;14;101.66
9;4;2018;15;101.66
9;4;2018;16;101.66
9;4;2018;17;101.66
9;4;2018;18;101.66
9;4;2018;19;104.02
9;4;2018;20;101.66
9;4;2018;21;101.66
9;4;2018;22;101.66
9;4;2018;23;104.02
9;4;2018;24;95.333
10;4;2018;1;95.333
10;4;2018;2;91.056
10;4;2018;3;95.333
10;4;2018;4;91.056
10;4;2018;5;91.056
10;4;2018;6;90.56
10;4;2018;7;90.56
10;4;2018;8;95.333
10;4;2018;9;101.66
10;4;2018;10;101.66
10;4;2018;11;101.66
10;4;2018;12;104.02
10;4;2018;13;101.66
10;4;2018;14;104.02
10;4;2018;15;104.02
10;4;2018;16;101.66
10;4;2018;17;101.66
10;4;2018;18;101.66
10;4;2018;19;101.66
10;4;2018;20;101.66
10;4;2018;21;101.66
10;4;2018;22;101.66
10;4;2018;23;101.66
10;4;2018;24;101.66
11;4;2018;1;101.66
11;4;2018;2;95.333
11;4;2018;3;95.333
11;4;2018;4;95.333
11;4;2018;5;95.333
11;4;2018;6;90.56
11;4;2018;7;90.56
11;4;2018;8;91.056
11;4;2018;9;95.333
11;4;2018;10;95.333
11;4;2018;11;95.333
11;4;2018;12;101.66
